4067816590130203,<a class='k' href='https://m.weibo.cn/k/丽江抢劫打人恶性毁容事件?from=feed'>#丽江抢劫打人恶性毁容事件#</a> 笑人家川普推特治国。我们微博破案，真荣誉 ​,Wed Jan 25 14:41:54 +0800 2017,4067816590130203,好嘞走吧, 1003, false, -1, 75,m, 26, 1, 2, 75, 388, 0
4067734713213376,<a class='k' href='https://m.weibo.cn/k/丽江抢劫打人恶性毁容事件?from=feed'>#丽江抢劫打人恶性毁容事件#</a>在微博里看到的一句话：当他人被迫害的时候我从不发声，直到我被迫害的时候，已经没有人能为我发声了。 ​,Wed Jan 25 09:16:32 +0800 2017,4067734713213376,亲水老叟, 241, false, -1, 10169,m, 26, 31, 621, 10169, 216, 39
3556992591579084,"这个脸被自个儿烫成这样，来丽江毁容了，还想要艳遇丽江，存心自个儿跟自个儿过不去。<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_yun-eabccde8c2.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_yun-eabccde8c2.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png\"" style=\""width:1em;height:1em;\""></span> 我在:<a data-url=\""http://t.cn/zYg0W8z\"" href=\""http://weibo.cn/pages/100101100.235252_26.870403?luicode=20000061&lfid=3556992591579084&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""https://h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_location_default.png\""></span></i><span class=\""surl-text\"">步行街</a> ​",Mon Mar 18 00:09:42 +0800 2013,3556992591579084,王雅婷的远方, 1434, false, -1, 493,f, 28, 0, 0, 493, 666, 0
4067726332942834,<a class='k' href='https://m.weibo.cn/k/丽江抢劫打人恶性毁容事件?from=feed'>#丽江抢劫打人恶性毁容事件#</a>无法无天，让人心寒太他妈的吓人了，原来也打算和老婆区的，现在也不去了，为什么蛮夷这么多 ​,Wed Jan 25 08:43:15 +0800 2017,4067726332942834,卖爱疯的, 404, false, -1, 226,m, 23, 1, 15, 226, 189, 1
4067730912683228,<a class='k' href='https://m.weibo.cn/k/烟哥说事?from=feed'>#烟哥说事#</a>《丽江打人抢劫当事人毁容》丽江打人抢劫事件后续、网友<a href='https://m.weibo.cn/n/琳哒是我'>@琳哒是我</a> 深夜发微博，目前严重毁容、具体受伤情况请当事人关注微博，希望官方介入，严惩违法犯罪<a href='https://m.weibo.cn/n/长春欣琪'>@长春欣琪</a> <a class='k' href='https://m.weibo.cn/k/长春一根烟?from=feed'>#长春一根烟#</a><a class='k' href='https://m.weibo.cn/k/烟哥说事?from=feed'>#烟哥说事#</a><a href='https://m.weibo.cn/n/公安部打四黑除四害'>@公安部打四黑除四害</a> ​,Wed Jan 25 09:01:28 +0800 2017,4067730912683228,长春一根烟, 16960, true, 0, 201647,m, 34, 80, 253, 201647, 984, 127
4072222282662849,"<a class='k' href='https://m.weibo.cn/k/热点?from=feed'>#热点#</a><a class='k' href='https://m.weibo.cn/k/丽江?from=feed'>#丽江#</a><a class='k' href='https://m.weibo.cn/k/丽江游客餐厅被殴打?from=feed'>#丽江游客餐厅被殴打#</a>【丽江快活林饭庄发文还原事件经过】 <a data-url=\""http://t.cn/RJZUZTG\"" href=\""http://video.weibo.com/show?fid=1034%3A89884cb9328997f54cda68d90c946882&luicode=20000061&lfid=4072222282662849&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png\""></span></i><span class=\""surl-text\"">秒拍视频</a>  <a href='https://m.weibo.cn/n/丽江快活林饭庄'>@丽江快活林饭庄</a> 发文就打人事件公开道歉并讲述事发经过，于11：40并上传了一段店内监控视频。附全文：<br/>大家好，我是丽江文嫂，快活林饭庄的老板。首先我要声明：打人的人的确是我们的人，虽然不是我指使，无论什么理由，这是我们的错，大错特错，我在此向受害人一家致以最诚挚的公开道歉 。<br/>    今天很多新闻记者联系我，希望了解真相，在这里我将整个事件如实完整的呈现给大家：<br/>    2017年2月4号早上10点半左右，游客赵健一行八人，第三次来到快活林饭庄就餐。因一碗豆浆上迟了，冲着我妈妈拍着桌子吼到：“怎么回事？！  等了半天，我的豆浆怎么还不上？！”。我妈 回答他：“马上就来了，豆浆现磨加热要多等一会的” ，。赵健继续扯着脖子冲我妈妈嚷嚷：“我马上就要，现在就给我上！” 声音特别大，邻桌的客人都吓着了。此时在一旁给孩子辅导功课的我 生气的站起来，跟客人（赵健）说：“小伙子，大早上的，火气怎么就这么大呢，有你这么对老人家说话的吗？”然后对方就说：“我就这么说话的，怎么了？”  ，我当时一下就怒了：“ 你爱吃不 吃，你这样的客人我们还真心伺候不了！（坦诚的讲：我语言是过激了些， 对于这种不懂得尊重他人，尤其把自己当作‘大爷’，动辄践踏服务人员的客人，我们真心不愿接待！） 这时候父亲出来 解释说现磨豆浆不烧开会拉肚子的，赵健没做声，继续玩手机，接着，服务员端上了他的豆浆，不料他一个大甩臂将豆浆和碗摔的一地粉碎！ 我父亲上前去与他理论:&quot;小伙子，你怎么回事，凭什么砸 我们的碗?&quot; 对方说:“我没砸，我是手滑掉地上了。” 我上前说：“你怎么还能撒谎？监控录像里就有不争的事实。”他说：“赔你就是，有的是钱！赔你二百！”我说：“我们不要你赔一分钱，但 是你这态度实在恶劣，必须道歉！” 赵健坚决不允，继续骂骂咧咧。  我实在没办法，于是打电话给我老公老文过来，希望他能控制事态小事化了，毕竟我们还要做生意。老文来到后，与之沟通，赵健 依旧不肯道歉。双方僵持不下，期间赵健同行几人包括其母亲，看到儿子的这些举动没有做出任何劝阻，还为其儿子辩护说：“我儿子平时就是这么大嗓门，大脾气。”   在场吃早餐其他客人看不下 去，上前指责赵健没家教，并建议我报警。我想这么点小事不至于大动干戈找警察，只是坚持要他道歉。之后赵健主动报警，警察了解情况后说：“小伙子，你砸了饭店的碗，应该给店家道歉”，赵 健要求我也给他道歉。我没同意，最终以赵健母亲向我的母亲道歉告终。虽然赵健没有亲自道歉，我想也罢了，息事宁人吧。   <br/>    赵健一行与民警随后离开了餐厅。此时已是午市就餐高峰期，我与餐厅工作人员开始忙起手头的工作。<br/>    几分钟后，我听见有人喊在门口打起来了！ 我们跑到门口一看离我们餐厅二百米开外的巷子口，围着一群人一片混乱，才知道老文跟几个朋友把人打了。  <br/>    随即警察返回，将动手的人一一抓捕。然后我随警察回到派出所，我们的人第一时间带着受伤者 赵健与另一男孩到医院就诊，鉴定伤情为“轻微伤”，验伤报告已出，大家可向古城派出所致电求 证。（受害者家属在其微博中声明，不管男女老少一并被打。实属谬论！据老文后来向警方描述，事实是，他追上去先把阿姨拦到了一边说：我来替您教训一下儿子。  除两位年轻男子外，并没对其 他人动手。）<br/>    医院验伤后回到派出所， 赵健与同行男子行动自如。 我方随即上前道歉，并提出和解与赔偿。 对方拒绝和解。随即警察将我也扣押拘留调查。<br/>    经连夜提审，于2017年2月5号下午警方作出裁决。将打人者送拘留所拘留十五天，并处以罚款。我方认为丽江的司法裁决公正合理，甘愿受罚，并真心悔过。<br/>    <br/>    整个事件就是如此，告白于天下不是为了推卸责任，打人事件因餐厅而起，事出有因，后续失控， 无论缘由为何，我们都应该承担相应的后果与社会舆论。<br/>    <br/>    今天我从派出所出来接到了不计其数的电话开口就是各种谩骂，短信内容更是不堪入目。我也看到各种各种社交平台的评论，对受害者亲友发布微博的片面相信或无情攻击，以及对丽江的抵制。 在此我将事实真相全面的呈现给大家。希望各界人士理性对待此事，少一点网络暴力，多一点了解与尊重。恳请网友在不明真相的情况下，既不要盲目认定快活林就是黑店，更不要再辱骂受害者活该 使其再次受到心理伤害。<br/>    快活林事件，的确严重影响了丽江的声誉。作为热爱并生活在这片土地上十余年的新丽江人。我感到万分的懊恼及惭愧。但它真的不代表丽江的全貌！ 丽江不是土匪窝也不是黑社会！丽江依旧是 美丽的丽江，安定的丽江，更会是文明的丽江，世界的丽江！我们每一个丽江人都将做出深刻反省，为丽江的文明进步做出努力。我们快活林更应首当其责，知耻而后勇，树立丽江餐饮业优质服务新 标杆！我向毛主席保证！请全国人民监督！<br/><br/>    最后，我代表快活林及打人者再次向赵健一家致歉--深鞠躬！",Mon Feb 06 18:28:32 +0800 2017,4072222282662849,西部新闻人, 8425, true, 0, 49087,m, 33, 2, 6, 49087, 2151, 6
4068103639452301,郑成月坚守刑警岗位，本应受人人尊重，却遭到上级停职，甚至连累家庭。美丽古城治安混乱，令人心寒！此乃泱泱大国？不从小处着手，只是天天高呼建设法制社会。今天的中国一点点透支着人们的信任，没了信任……<a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a> ​,Thu Jan 26 09:42:33 +0800 2017,4068103639452301,哈根放牧人, 3491, false, -1, 355,f, 20, 1, 4, 355, 532, 2
4067756682768592,"没有其他报道，暂全信，这云南这丽江，野蛮，谁还敢去？但是，我感觉这儿的人需要调养生息，外来人太多太扰，这土地并不真被人们爱，仅是肆意叨扰。普通民众的心声不被看到。『网曝女子丽江遭暴打抢劫 被碎酒瓶划破脸录视频_手机新浪网』<a data-url=\""http://t.cn/RxGwYp6\"" href=\""https://zx.sina.cn/2017-01-25/zx-ifxzuswq3442453.d.html?vt=4&wm=3049_0018&luicode=20000061&lfid=4067756682768592&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">网曝女子丽江遭暴打抢劫 被碎酒瓶划破脸录视频</a> ​",Wed Jan 25 10:43:50 +0800 2017,4067756682768592,安蓁2012, 8517, false, -1, 253,f, 25, 1, 5, 253, 206, 3
4067947578547806,"自从丽江打人事件出来之后，一个东北小哥哥的评论下面的各种回复，哈哈哈哈太欢乐了，全国各地的人民空前的团结，个个身怀绝技<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/others/d_miao-9ebe15b2c2.png\"" style=\""width:1em;height:1em;\""></span><a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a> ​",Wed Jan 25 23:22:24 +0800 2017,4067947578547806,演员孙肖一, 792, false, -1, 206,f, 25, 157, 207, 206, 351, 2
4067732054297336,<a class='k' href='https://m.weibo.cn/k/丽江恶性毁容抢劫?from=feed'>#丽江恶性毁容抢劫#</a><a class='k' href='https://m.weibo.cn/k/丽江?from=feed'>#丽江#</a> 真的太震惊了！作为一个四川学体育的姑娘！！！太过分了！我还在学校买了七彩云南七日游的票。真心不敢去。虽然我还是愿意相信云南有许多美丽的风景和好人。但是难道现在去的人都要到保镖和大刀吗？？？微博一天到热搜是明星的吃喝拉撒睡。这样的事不该引起关注吗？？气死哥大爷。云南。只有等我变强壮再去了！！！,Wed Jan 25 09:05:58 +0800 2017,4067732054297336,大丁哥儿, 205, false, -1, 453,f, 14, 6, 172, 453, 72, 95
