//@陈茂来-:那个……“文革”的真相也还在调查中吧？//@太空行者2015:效率如此之低，结果可想而知，你永远得不到真相，顶多有几只替罪羊@任志强 @谓贤 @刘耘博士 @荣剑2001 @独俏逍遥 @滨海絮语 @陈茂来- @雷颐//@谓贤:这效率背后都有哪些故事？//@任志强:这效率？,False,0,0,随遇而安的南京男人,2015-12-17 07:26,2234771815,-1,False,3920940028913818
长江沉船还没公布呢 //@陈茂来-:那个……“文革”的真相也还在调查中吧？ //@太空行者2015:效率如此之低，结果可想而知，你永远得不到真相，顶多有几只替罪羊@任志强 @谓贤 @刘耘博士 @荣剑2001 @独俏逍遥 @滨海絮语 @陈茂来- @雷颐 //@谓贤:这效率背后都有哪些故事？ //@任志强:这效率？,False,0,0,没有麻匪的日子,2015-12-17 07:23,1481289713,-1,False,3920939253265630
那个……“文革”的真相也还在调查中吧？//@太空行者2015:效率如此之低，结果可想而知，你永远得不到真相，顶多有几只替罪羊@任志强 @谓贤 @刘耘博士 @荣剑2001 @独俏逍遥 @滨海絮语 @陈茂来- @雷颐//@谓贤:这效率背后都有哪些故事？//@任志强:这效率？,False,0,2,陈茂来-,2015-12-17 07:21,2020017453,0,True,3920938779688896
转发微博,False,0,0,一号仓李工,2015-12-17 05:28,2605698043,-1,False,3920910354000805
//@老徐时评://@eventTec:最难的不是事故的技术勘查工作，而是该处理哪些人，如何来处理，这是最需要斟酌的。处理不好，自己被处理了[挖鼻],False,0,0,反霸权反腐败,2015-12-17 03:48,5386186728,-1,False,3920885104326607
转发微博,False,0,0,Regina_芮Mnp,2015-12-17 03:19,1802903077,-1,False,3920877655667476
转发微博,False,0,0,S682667S,2015-12-17 03:12,1914477835,-1,False,3920876016097260
转发微博,False,0,0,付2小姐,2015-12-17 02:29,5518219424,-1,False,3920865215739532
估计这辈子都查不出原因了,False,0,0,EAT爱吃,2015-12-17 01:41,1112297185,-1,False,3920853093373177
转发微博,False,0,0,呼格吉勒图的故事,2015-12-17 01:00,2887942531,-1,False,3920842830065408
哪些事故不需要技术鉴定？不鉴定分析你靠什么调查？按这逻辑其不来往现场路途上的时间也要扣除，还有调查期间吃饭喝水睡觉等等都不应该计算在内。//@任志强:这效率？,False,0,2,中庸19,2015-12-17 00:52,5691040683,-1,False,3920840699872903
这个月初滨海新区又抓了七位与爆炸有关的处级领导，其中有我的朋友滨海新区塘沽安监局局长。 //@章诒和:不感意外 //@任志强: 这效率？,False,0,0,半瓶醋出世,2015-12-17 00:47,1908293085,-1,False,3920839449927994
//@上帝全能之眼:@小七8世 这才是李剑芒//@老汉奸253:如果是认真调查，仔细点好。德国火车撞桥事故调查了半年多。//@谓贤: 这效率背后都有哪些故事？//@任志强:这效率？,False,0,0,静心茶缘,2015-12-17 00:00,3662007474,-1,False,3920827617620669
转发微博,False,0,0,赵智慧OG7C1970,2015-12-16 23:53,5543603842,-1,False,3920826015796613
转发微博,False,0,0,VIVIHAI,2015-12-16 23:53,1703344447,-1,False,3920825960385189
//@网海箭鱼: 天津港爆炸事故仍在调查中[汗],False,0,0,春风ufo,2015-12-16 23:50,2723712731,-1,False,3920825239138939
转发微博,False,0,0,盛tf爱bo缺ys你,2015-12-16 23:17,5791365078,-1,False,3920816926225283
天津港爆炸事故仍在调查中[汗],False,0,13,网海箭鱼,2015-12-16 23:10,1838568097,220,False,3920815009504649
[弱] //@Vihike:都四个多月了，还没有查明白？最终又会不了了之不？//@Yong_J:还在调查[弱]//@任志强:这效率？,False,0,0,找不到的我loveleehom,2015-12-16 22:55,3578560243,-1,False,3920811452413189
后台!太硬!,False,0,12,黄培雄-石狮强拆维权,2015-12-16 22:52,2717697667,220,False,3920810500571224
//@老汉奸253: 如果是认真调查，仔细点好。德国火车撞桥事故调查了半年多。//@谓贤: 这效率背后都有哪些故事？//@任志强:这效率？,False,0,13,神灯186,2015-12-16 22:44,3709961392,-1,False,3920808495541681
转发微博,False,0,0,ZzZzZz_Kay,2015-12-16 22:39,2683965215,220,False,3920807258108089
[挖鼻],False,0,0,子宜的爸爸,2015-12-16 22:17,2050331857,-1,False,3920801705561442
用得着想吗？1.背后一定是通天人物 2.公布一个替罪羔羊 3.时间久了，我们都忘了。 我们根本就不该寄希望予这个社会，能做的只有希望，希望噩梦不再降临。几十男儿天地为墓，安息！// @任志强:这效率？,False,0,0,司徒李大人,2015-12-16 22:02,2002365415,-1,False,3920798056513804
拖延时间//@Vihike:都四个多月了，还没有查明白？最终又会不了了之不？//@Yong_J:还在调查[弱]//@任志强:这效率？,False,0,0,金金金好多JIN,2015-12-16 22:01,1914554314,220,False,3920797771206780
😳😳😳😳,False,0,0,丹丹那,2015-12-16 21:59,1878412757,220,False,3920797171179710
转发微博,False,0,0,刘瑞97358,2015-12-16 21:48,5259586358,-1,False,3920794553595787
//@任志强:这效率？,False,0,0,河南张某某,2015-12-16 21:44,2639614285,-1,False,3920793450786728
不会拖到最后又不了了之了吧？[怒],False,0,0,o芒果儿o,2015-12-16 21:43,2823877222,220,False,3920793316287740
 //@Vihike:都四个多月了，还没有查明白？最终又会不了了之不？//@Yong_J:还在调查[弱]//@任志强:这效率？,False,0,12,小老虎的28天,2015-12-16 21:41,2171703892,220,False,3920792796539339
//@任志强: 这效率？,False,0,0,敬天畏道,2015-12-16 20:17,2382970401,-1,False,3920771661227236
//@任志强:这效率？,False,0,0,依米爱henry,2015-12-16 20:10,2271815987,-1,False,3920769853969996
如果结论是正确的话，值得等！//@谓贤:这效率背后都有哪些故事？//@任志强:这效率？,False,0,0,李少凡,2015-12-16 20:07,1119639995,220,False,3920769111037606
//@杨莹祥:啥时候跟着德国走邪路了再拿德国说事吧//@老汉奸253:如果是认真调查，仔细点好。德国火车撞桥事故调查了半年多。//@谓贤: 这效率背后都有哪些故事？//@任志强:这效率？,False,0,0,嗨潴D,2015-12-16 19:45,3991543282,-1,False,3920763595902485
呵呵…//@章诒和:不感意外//@任志强: 这效率？,False,0,0,桃子子阿酱,2015-12-16 19:42,2312085587,-1,False,3920762735804364
转发微博,False,0,0,婷婷my_forever_love,2015-12-16 19:37,5743973372,-1,False,3920761406342584
转发微博,False,0,0,Harly_Quinn_,2015-12-16 19:35,2008748173,-1,False,3920761049776279
//@任志强: 这效率？,False,0,0,lcyytc77,2015-12-16 19:28,5518048585,-1,False,3920759150047880
转发微博,False,0,12,御泉趵突,2015-12-16 19:07,1480933415,220,False,3920753956857747
//@章诒和:不感意外//@任志强: 这效率？,False,0,0,千烨湖畔花城,2015-12-16 19:06,1839571553,-1,False,3920753617913962
[蜡烛],False,0,0,R4punzel,2015-12-16 18:47,5493942375,-1,False,3920749008449555
看我党如何丧事变喜事,False,0,0,KK还好,2015-12-16 18:31,1758171763,-1,False,3920744863988915
//@狗都会开车：毕竟写个剧本还是挺难的,False,0,12,招财猫的微笑kil,2015-12-16 18:16,2448379524,200,False,3920741173099432
 //@任志强:这效率？,False,0,0,Levi007,2015-12-16 18:00,3254053923,-1,False,3920737150270549
法定期限4个月……东方之星过了几个月了[挖鼻],False,0,0,很Special的小张就是校长,2015-12-16 17:57,1651461211,220,False,3920736307426138
技术问题多， //@任志强: 这效率？,False,0,13,我的清早,2015-12-16 17:37,1281042583,0,True,3920731261692823
就安全距离一个关键项就可定性，一贯的“骗、推、拖”欺诈本性难改！ //@章诒和:不感意外//@任志强: 这效率？,False,0,0,北京积水潭医院谋杀案,2015-12-16 16:57,1615476415,-1,False,3920721270917016
转发微博,False,0,2,kaoquanmao嗷嗷嗷,2015-12-16 16:52,1747456911,-1,False,3920719941147769
啥时候跟着德国走邪路了再拿德国说事吧//@老汉奸253:如果是认真调查，仔细点好。德国火车撞桥事故调查了半年多。//@谓贤: 这效率背后都有哪些故事？//@任志强:这效率？,False,0,0,杨莹祥,2015-12-16 16:50,1097511912,-1,False,3920719476296555
不是说是江泽明策划的嘛[挖鼻]听说而已,False,0,0,田那个瑞瑞QuEeN,2015-12-16 16:49,1774481001,-1,False,3920719337519008
转发微博,False,0,0,宜谦宜果,2015-12-16 16:49,1626708211,220,False,3920719224043795
“ 两个人的时候，有彼此；一个人的时候，有自己。--这才算得上是理智的爱情。当爱人不在身边时，自己也能活的好好的，不断充实自己；下一次再次相遇时，就会发现彼此越来越好。好到在别人眼里看来，都是发着光的！这样有多好！” 两个人时享受快乐，一个人时慎独充实，如此甚好~  http://t.cn/R42Qd8S,False,0,0,邢金龙xing,2015-12-16 16:30,5794595590,-1,False,3920714454853398
[笑cry]//@醉卧在阳台下享受阳光的猫:昨天还说呢…………大家都快忘记了…………然后就有人发了…………不过是半夜两点，发给谁看…………呵呵呵呵！！！//@单核细胞生物: 半夜两点发的新闻[good],False,0,0,呆傻笨痴坏的色蜀黍,2015-12-16 16:24,1681381931,220,False,3920712836181440
@钢筋混凝水泥土 ,False,0,0,傻狍子的漏勺,2015-12-16 16:18,2627375977,-1,False,3920711527567393
花儿都谢了。。。[互相膜拜],False,0,0,蒗小花,2015-12-16 16:04,1826597291,-1,False,3920707819732378
在等待人们都忘掉了就不用公布了。 //@任志强:这效率？,False,0,0,阳洋真人,2015-12-16 15:24,2623207303,-1,False,3920697782764837
812，我还在,False,0,2,猫的自我修养,2015-12-16 15:06,2052072065,220,False,3920693244799902
都四个月了//@章诒和:不感意外//@任志强: 这效率？,False,0,0,歌乐山流氓,2015-12-16 15:06,2275224914,-1,False,3920693232083465
大事化小，小事化了。 //@燎原之火2015: //@任志强:这效率？,False,0,2,燎原之火之钓鱼岛,2015-12-16 14:51,5499944218,-1,False,3920689562501742
昨天还说呢…………大家都快忘记了…………然后就有人发了…………不过是半夜两点，发给谁看…………呵呵呵呵！！！//@单核细胞生物: 半夜两点发的新闻[good],False,0,0,醉卧在阳台下享受阳光的猫,2015-12-16 14:51,1799880285,220,False,3920689448806786
//@老汉奸253:如果是认真调查，仔细点好。德国火车撞桥事故调查了半年多。//@谓贤: 这效率背后都有哪些故事？//@任志强:这效率？,False,0,0,ANRAN简单是福,2015-12-16 14:45,2261714010,-1,False,3920688048117747
 //@六安自媒体:还有东方之星沉船//@谓贤:这效率背后都有哪些故事？//@任志强:这效率？,False,0,0,漂流佛山,2015-12-16 14:45,2274481464,-1,False,3920687930588539
别拖着,False,0,0,superperugo,2015-12-16 14:35,1685312102,-1,False,3920685426250303
时间是最好的良伤药 ？,False,0,0,冯三四十,2015-12-16 14:33,5640387080,-1,False,3920684939621407
 //@陈长飞1976:是该说效率低还是说什么？党国不是办事效率很高吗？这事怎么就调查个没完了？,False,0,0,草根记者美女,2015-12-16 13:49,5628935510,-1,False,3920673900351043
 //@陈长飞1976:是该说效率低还是说什么？党国不是办事效率很高吗？这事怎么就调查个没完了？,False,0,0,呼唤正义FF,2015-12-16 13:47,5628889391,-1,False,3920673388929885
 //@陈长飞1976:是该说效率低还是说什么？党国不是办事效率很高吗？这事怎么就调查个没完了？,False,0,0,翌晨W,2015-12-16 13:45,5629323857,-1,False,3920672982287462
//@任志强:这效率？,False,0,0,cuoguoxingwu,2015-12-16 13:45,5409921794,-1,False,3920672805871375
 //@陈长飞1976:是该说效率低还是说什么？党国不是办事效率很高吗？这事怎么就调查个没完了？,False,0,0,豁出正义_134,2015-12-16 13:43,1705189064,-1,False,3920672537234991
怎么还没处理啊，我以为都处理完了呢//@陈长飞1976:是该说效率低还是说什么？党国不是办事效率很高吗？这事怎么就调查个没完了？,False,0,0,豁达H,2015-12-16 13:42,5629322997,-1,False,3920672265095545
 //@陈长飞1976:是该说效率低还是说什么？党国不是办事效率很高吗？这事怎么就调查个没完了？,False,0,2,H哦正义凛然,2015-12-16 13:41,2739556722,-1,False,3920671904224484
真真头痛！//@浩正刘臻: [挖鼻] //@窝窝之网事:[哈哈]//@雅鲁藏布江小号5:[good] //@老徐时评://@eventTec:最难的不是事故的技术勘查工作，而是该处理哪些人，如何来处理，这是最需要斟酌的。处理不好，自己被处理了[挖鼻],False,0,0,咖啡与茶的闲聊,2015-12-16 13:38,1926821017,-1,False,3920671278876347
转发微博,False,0,0,雾里看花-WLKH,2015-12-16 13:35,2077344541,-1,False,3920670444690085
[最右]//@老徐时评: //@eventTec:最难的不是事故的技术勘查工作，而是该处理哪些人，如何来处理，这是最需要斟酌的。处理不好，自己被处理了[挖鼻],False,0,12,mrhong123,2015-12-16 13:34,1803810595,220,False,3920670226079667
[钟]//@任志强: 这效率？,False,0,0,我是小伙子是我,2015-12-16 13:32,1804903547,220,False,3920669702016550
『但是技術鑒定時間不計算在內。』,False,0,0,ZadidensLee,2015-12-16 13:32,5111534530,220,False,3920669631091289
仍在调查中[微笑]//@任志强:这效率？,False,0,0,机智少年王大锤,2015-12-16 13:26,2709078891,-1,False,3920668024658017
//@任志强:这效率？,False,0,0,赵炯1986,2015-12-16 13:25,1999917147,-1,False,3920667974192648
牵扯到那么多领导…怎么查嘛……[doge] @禾呈_木南：恩对，继续拖，接着拖，各种拖..拖到大家伙儿都特么快忘了也就这么着了....,False,0,0,忘了方向,2015-12-16 13:24,1793585685,220,False,3920667646679228
转发微博,False,0,0,金秋蓝天,2015-12-16 13:20,3021617963,-1,False,3920666715484547
估计一直在等另外哪个地方发生更大的事故，好乘机转移视线，蒙混过关…可惜，等了几个月，啥都没发生…//@章诒和:不感意外//@任志强: 这效率？,False,0,0,背着鼠的牛,2015-12-16 13:19,1403085477,-1,False,3920666266884541
逐渐淡忘会便于我们低调处理！[挖鼻][挖鼻]//@任志强:这效率？,False,0,0,京城幕僚,2015-12-16 13:15,1422860025,-1,False,3920665259875200
鸡巴个破事四个月。。。四年以后再查出来有什么意义。,False,0,0,蜜汁三杠八,2015-12-16 13:10,5771821015,-1,False,3920664215912591
我们等得起，只是，我们想要真相，别糊弄我们!,False,0,0,shishugui168168,2015-12-16 13:06,1352529282,-1,False,3920663230006664
到塘沽的轻轨还没走开通！影响之大，可想而知！,False,0,0,这个小强有点帅,2015-12-16 13:03,2217048023,-1,False,3920662277900146
有法可依啊……//@风魔无下限:转发微博,False,0,0,飞蟹子,2015-12-16 12:55,1606224102,-1,False,3920660344175019
中国百姓都在45-49年的时候上当了//@大肠是叔控:巴黎爆恐事件当晚就知道事情原因 中国永远都是在调查中 当我们瞎啊[拜拜][拜拜][拜拜],False,0,0,恭喜录取,2015-12-16 12:53,5588509140,-1,False,3920659849889774
//@章诒和: 不感意外//@任志强: 这效率？,False,0,0,哈侣,2015-12-16 12:50,1459864185,220,False,3920659014827965
权大任性～//@太空行者2015:晕，法定时间不包括技术鉴定时间？这是什么奇葩解释？没有技术鉴定你拿什么做法定鉴定？看不懂，看不懂@书生老田05 @雷颐 @滨海絮语 @独俏逍遥 @一空行者,False,0,0,庆州古瞻星塔,2015-12-16 12:49,3983146963,-1,False,3920658796453891
晕//@任志强:这效率？,False,0,0,毛毛虫大侠,2015-12-16 12:47,1569390534,-1,False,3920658424043336
转发微博,False,0,0,MulanMulanS,2015-12-16 12:43,2813351570,-1,False,3920657270230862
//@任志强: 这效率？,False,0,2,也曾相识0906,2015-12-16 12:43,1465862403,-1,False,3920657232008006
 //@大力水手AAA://@深夜走过长安街001: 东方之星翻船呢？！妈了比的只会收钱不会干活啊！[鄙视],False,0,0,沉睡梦1醒,2015-12-16 12:42,1428000907,-1,False,3920657173530728
转发微博,False,0,0,梅有西的的家,2015-12-16 12:42,3625633893,-1,False,3920657118668840
就天津整个市是个领导见一个抓一个，先凌迟后调查，绝对不会有一个冤假错案。//@任志强:这效率？,False,0,2,谎piupiu,2015-12-16 12:35,2369286433,220,False,3920655323832481
 //@任志强:这效率？,False,0,0,夜弹琵琶,2015-12-16 12:34,1673365045,-1,False,3920655126798127
 //@板砖MARS:高铁的事情都没人提了，这个也就那样了，呵呵//@喷嚏网铂程:转发微博,False,0,0,丁丁_terry,2015-12-16 12:32,2001287037,220,False,3920654639878980
转发微博,False,0,0,永恒不变的电线杆儿,2015-12-16 12:31,1264302705,220,False,3920654350739572
 //@章诒和:不感意外//@任志强: 这效率？,False,0,0,lujunwei2016,2015-12-16 12:27,1951328620,-1,False,3920653360625105
還在調查中就好 //@任志强:这效率？,False,0,2,盘蟹大王,2015-12-16 12:27,2367436673,220,False,3920653318650341
//@任志强:这效率？,False,0,0,初夏的心情2799430107,2015-12-16 12:22,2799430107,-1,False,3920652035649915
转发微博,False,0,0,叮咚dingdong-09,2015-12-16 12:22,2200621573,-1,False,3920651913541591
//@老徐时评://@eventTec:最难的不是事故的技术勘查工作，而是该处理哪些人，如何来处理，这是最需要斟酌的。处理不好，自己被处理了[挖鼻],False,0,0,古今迷茫,2015-12-16 12:19,2497453127,220,False,3920651263452483
拖字绝→_→继续拖，接着拖，各种拖..拖到大家伙儿都特么快忘了也就这么着了.... //@任志强:这效率？,False,0,0,古今迷茫,2015-12-16 12:17,2497453127,220,False,3920650898866733
//@任志强:这效率？,False,0,0,坚持奋斗的小姑凉,2015-12-16 12:16,5382635437,-1,False,3920650579780123
转发微博,False,0,0,宣河网信办毛毛虫,2015-12-16 12:14,5719744061,-1,False,3920650022029064
长江翻船的结论也没有呢！,False,0,0,冬的后海,2015-12-16 12:13,2526291561,-1,False,3920649812912654
政府就爱捣浆糊 //@任志强:这效率？,False,0,0,住在肖申克,2015-12-16 12:12,1820827160,-1,False,3920649623880285
 @头条新闻 9  ,False,0,0,请叫我逗比泽,2015-12-16 12:12,5343034182,-1,False,3920649573512729
//@任志强:这效率？,False,0,0,木小木马甲,2015-12-16 12:12,1510737881,-1,False,3920649548466325
根据《生产安全事故报告和调查处理条例》，事故调查组应当自事故发生之日起60日内提交事故调查报告；特殊情况下，经负责事故调查的人民政府批准，提交事故调查报告的期限可以适当延长，但延长的期限最长不超过60日。但技术鉴定所需时间不计入事故调查期限。,False,0,0,法治视角124,2015-12-16 12:09,5720943441,-1,False,3920648831077482
转发微博,False,0,0,叫我郭蛋蛋,2015-12-16 12:07,3477269744,-1,False,3920648327896214
//@任志强:这效率？,False,0,13,北风那个乱啊,2015-12-16 11:58,3612720367,-1,False,3920645983559561
//@喷嚏网铂程:转发微博看来天津港暴炸事件还在深挖责任，下一个被挖出的是什么？,False,0,13,用户5681169050,2015-12-16 11:56,5681169050,-1,False,3920645584360130
//@老汉奸253: 如果是认真调查，仔细点好。德国火车撞桥事故调查了半年多。//@谓贤: 这效率背后都有哪些故事？//@任志强:这效率？,False,0,0,希望---4741,2015-12-16 11:54,2363412783,200,False,3920645014441117
不会到最后又出来个临时工吧？,False,0,0,烟飞烟灭daisy,2015-12-16 11:54,1813781050,220,False,3920644943031583
//@老徐时评://@eventTec:最难的不是事故的技术勘查工作，而是该处理哪些人，如何来处理，这是最需要斟酌的。处理不好，自己被处理了[挖鼻],False,0,0,白日梦神仙,2015-12-16 11:52,3626483380,-1,False,3920644582306001
 //@任志强:这效率？,False,0,0,金牛座的驴,2015-12-16 11:48,1793349627,-1,False,3920643386770558
天津爆炸事件、长江轮船事件，总理说一定给人民一个彻底交待，猴年还是马月？天津也不追责？        就是2014年马航失联事件发生一年多了也不了了之，政府干嘛呢？//@章诒和:不感意外//@任志强: 这效率？,False,0,0,wongbhua,2015-12-16 11:45,2322329477,-1,False,3920642850029226
//@任志强:这效率？,False,0,0,吴三省_67552,2015-12-16 11:45,3355622062,-1,False,3920642619188969
别不了了之就行，别抱太大希望 //@任志强:这效率？,False,0,0,放牛娃的人,2015-12-16 11:44,3200123371,-1,False,3920642430304040
//@任志强:这效率？,False,0,0,MartinHowell,2015-12-16 11:42,3318885425,-1,False,3920642091050500
[doge]//@章诒和: 不感意外//@任志强: 这效率？,False,0,0,单眼皮jeff,2015-12-16 11:42,1908206674,220,False,3920641931804092
转发微博,False,0,11,_bo88,2015-12-16 11:41,2815473367,-1,False,3920641708913089
