3875566241394896,"<a class='k' href='https://m.weibo.cn/k/塘沽爆炸?from=feed'>#塘沽爆炸#</a><a class='k' href='https://m.weibo.cn/k/福鼎洪灾?from=feed'>#福鼎洪灾#</a>家乡在天津  作为95598客服  每天服务于福建省的客户  这一天它们同时出事儿  应接不暇的赶脚  希望这这一切快点过去  说好的八月要对我们好一点呢<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/default/d_lei-316a1a3ed5.png\"" style=\""width:1em;height:1em;\""></span> ​",Fri Aug 14 02:27:39 +0800 2015,3875566241394896,_Mr_Queen, 129, false, -1, 54, 207,f, 21, 0, 0, 0
3920498209119355,"<a class='k' href='https://m.weibo.cn/k/热点?from=feed'>#热点#</a>【安监总局:天津港爆炸事故仍在调查中】天津港爆炸事故已过去4个月，国家安监总局政策法规司副司长邬燕云15日在北京透露，关于“8.12”天津港爆炸事故，目前国务院事故调查组正在抓紧进行事故调查。事故调查的法定期限是4个月，但是技术鉴定的时间不计算在内。<a data-url=\""http://t.cn/R4AE6mY\"" href=\""http://news.sina.com.cn/c/2015-12-15/doc-ifxmnurf8488363.shtml?luicode=20000061&lfid=3920498209119355&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">天津港爆炸事故仍在调查中</a> ​",Wed Dec 16 02:11:15 +0800 2015,3920498209119355,头条新闻, 124039, true, 3, 51849152, 914,f, 42, 1380, 563, 888
3875181661853360,"8月13日凌晨，天津塘沽某化工厂发生突发爆炸，现场升起巨大的蘑菇云，火光冲天，周围一公里之内均被严重波及，情况紧急，目前泰达医院以经满员。真心希望伤亡再少一点。<span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-3725445c33.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-3725445c33.png\"" style=\""width:1em;height:1em;\""></span><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/m/emoticon/icon/others/o_lazhu-3725445c33.png\"" style=\""width:1em;height:1em;\""></span><a class='k' href='https://m.weibo.cn/k/塘沽爆炸?from=feed'>#塘沽爆炸#</a> <a class='k' href='https://m.weibo.cn/k/塘沽加油?from=feed'>#塘沽加油#</a> <a class='k' href='https://m.weibo.cn/k/献血?from=feed'>#献血#</a>估计血库会告急希望大家踊跃献血。 ​",Thu Aug 13 00:59:28 +0800 2015,3875181661853360,空中飞人Flyplus1, 67, true, 2, 111, 69,f, 9, 3, 1, 2
4007789808710517,天津市塘沽大爆炸一周年，让我们为那些遇难者静静地祈祷吧！🙏🙏🙏 ​,Fri Aug 12 23:16:54 +0800 2016,4007789808710517,尛脾滊, 48, false, -1, 18, 84,f, 9, 0, 2, 0
3918906387118125,<a href='https://m.weibo.cn/n/西西西西_西柚'>@西西西西_西柚</a> 的文章《一封真诚的信》精彩极了，我为我大辽有你这样的姑娘而骄傲  我大辽人。走到哪里都会为自己的家乡喝彩.今天热搜榜<a class='k' href='https://m.weibo.cn/k/让天津塘沽大爆炸重回热搜榜首?from=feed'>#让天津塘沽大爆炸重回热搜榜首#</a> 读了你的长篇微博震憾 被你的爱国精神和文采所折服 如果生在古代你就是替父从军的花木兰 你的微博字里行间都渗透着男子气概 ​,Fri Dec 11 16:45:55 +0800 2015,3918906387118125,老张家那小谁1100, 1052, false, -1, 41, 218,m, 9, 3, 1, 8
3930757355104527,"<a class='k' href='https://m.weibo.cn/k/天津港事件骗捐案?from=feed'>#天津港事件骗捐案#</a>【正在庭审】案情简介：公诉机关指控被告人杨彩兰利用微博账号发布其父在2015年“8.12”天津港爆炸事故中死亡的虚假信息进行网络诈骗，涉案金额96576.44元。防城港市防城区人民法院<a href='https://m.weibo.cn/n/防城法院'>@防城法院</a> 正公开审理此案，庭审视频直播间&gt;&gt;&gt;<a data-url=\""http://t.cn/R4pcZlq\"" href=\""http://city.sina.com.cn/ts/video.html?blogId=19113&luicode=20000061&lfid=3930757355104527&featurecode=20000180\"" data-hide=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_video_default.png\""></span></i><span class=\""surl-text\"">@防城港市防城区人民法院:被告人杨彩兰涉嫌犯诈骗罪一案</a> ​",Wed Jan 13 09:37:26 +0800 2016,3930757355104527,新浪司法, 7242, true, 1, 36041, 3712,m, 33, 19, 3, 12
3875461748558248,从昨天开始就被天津塘沽的事情刷频。希望大家可以好好的。在灾害面前人类都是脆弱的。但正是因为一些可爱的人们的存在，才使得这个家园这么温暖。身在异乡不能帮忙。但只祈求大家平安。<a class='k' href='https://m.weibo.cn/k/天津塘沽大爆炸?from=feed'>#天津塘沽大爆炸#</a><a class='k' href='https://m.weibo.cn/k/塘沽爆炸?from=feed'>#塘沽爆炸#</a> ​,Thu Aug 13 19:32:26 +0800 2015,3875461748558248,马德里鑫星国际旅行社, 381, false, -1, 215, 207,f, 17, 0, 0, 0
4005116216218373,经过了去年塘沽爆炸的事发地，看到了天津的海，坐地铁走街穿巷找杨姐的店，却关门在，遗憾！ ​,Fri Aug 05 14:13:00 +0800 2016,4005116216218373,尘经飞扬, 3020, false, -1, 333, 158,f, 26, 0, 1, 0
3912368184204106,"<a class='k' href='https://m.weibo.cn/k/滨海资讯?from=feed'>#滨海资讯#</a> 开发区管委会主任与企业家下午茶会举办 11月20日，“开发区管委会主任与企业家下午茶会”在投资服务中心举办，会议就天津港“8.12”爆炸事故对区内企业生产运营造成的影响以及如何在灾后有效恢复运营生产为题展开交流。开发区管委会主任王盛出席会议，管委会副巡视员..<a data-url=\""http://t.cn/RU3rqQB\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blocked288a5b33?136885=&luicode=20000061&lfid=3912368184204106&featurecode=20000180&u=http%3A%2F%2Fwww.tradeteda.org%2Fteda%2Fmemo.asp%3F136885\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">网页链接</a> ​",Mon Nov 23 15:45:26 +0800 2015,3912368184204106,天津开发区贸易促进中心, 3340, true, 1, 4811, 74,m, 19, 0, 1, 0
3875499900621384,"为生者祈福，为逝者默哀…… 8.12天津塘沽大爆炸 <a data-url=\""http://t.cn/RL1yZNi\"" target=\""_blank\"" href=\""http://weibo.cn/sinaurl/blockedc0384997?__biz=MzA4NTEyOTg5Mg%3D%3D&mid=207824664&idx=1&sn=66628ce2398f9f0eb0da62fd39725666&scene=2&from=timeline&isappinstalled=0&luicode=20000061&lfid=3875499900621384&featurecode=20000180&prefix=%23rd&u=http%3A%2F%2Fmp.weixin.qq.com%2Fs%3F__biz%3DMzA4NTEyOTg5Mg%3D%3D%26mid%3D207824664%26idx%3D1%26sn%3D66628ce2398f9f0eb0da62fd39725666%26scene%3D2%26from%3Dtimeline%26isappinstalled%3D0%23rd\"" class=\""\""><span class=\""url-icon\""><img src=\""//h5.sinaimg.cn/upload/2015/09/25/3/timeline_card_small_web_default.png\""></span></i><span class=\""surl-text\"">莫扎特《安魂曲》“津“夜无眠 | 为天津大爆炸生者祈福，为逝者默哀</a> ​",Thu Aug 13 22:04:01 +0800 2015,3875499900621384,fei扬的黑白键, 2971, false, -1, 1778, 801,f, 27, 0, 0, 0
